Chn,Identifier,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Time,Dir
0,1A1,8,35,B6,0,0,0,0,0,0,25.27172,R
0,1C3,8,C8,EF,9,0,0,0,0,0,25.27197,R
0,199,8,0,0,0,0,0,0,0,FF,25.27479,R
0,F9,8,0,0,0,0,0,0,FF,0,25.27505,R
0,C9,8,D6,EF,9,0,0,0,0,0,25.2794,R
0,191,8,0,0,0,0,0,0,0,0,25.27965,R
0,199,8,0,0,0,0,0,0,0,FF,25.28742,R
0,F9,8,0,0,0,0,0,0,FF,0,25.28768,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.28793,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.28819,R
0,C9,8,E5,EF,9,0,0,0,0,0,25.28938,R
0,191,8,0,0,0,0,0,0,0,0,25.28964,R
0,2C3,8,17,F0,9,0,0,0,0,0,25.28989,R
0,121,4,2,0,0,0,,,,,25.29066,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.2951,R
0,1C3,8,1E,F0,9,0,0,0,0,0,25.29527,R
0,C9,8,2B,F0,9,0,0,0,0,0,25.29937,R
0,191,8,0,0,0,0,0,0,0,0,25.29962,R
0,199,8,0,0,0,0,0,0,0,FF,25.30048,R
0,F9,8,0,0,0,0,0,0,FF,0,25.30073,R
0,C9,8,3A,F0,9,0,0,0,0,0,25.30944,R
0,191,8,0,0,0,0,0,0,0,0,25.30961,R
0,199,8,0,0,0,0,0,0,0,FF,25.31302,R
0,F9,8,0,0,0,0,0,0,FF,0,25.31328,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.31353,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.31379,R
0,C9,8,49,F0,9,0,0,0,0,0,25.31942,R
0,191,8,0,0,0,0,0,0,0,0,25.31968,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.31985,R
0,1C3,8,4E,F0,9,0,0,0,0,0,25.3201,R
0,199,8,0,0,0,0,0,0,0,FF,25.32608,R
0,F9,8,0,0,0,0,0,0,FF,0,25.32633,R
0,C9,8,5D,F0,9,0,0,0,0,0,25.3294,R
0,191,8,0,0,0,0,0,0,0,0,25.32966,R
0,C9,8,6B,F0,9,0,0,0,0,0,25.33606,R
0,191,8,0,0,0,0,0,0,0,0,25.33632,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.33657,R
0,1C3,8,70,F0,9,0,0,0,0,0,25.33683,R
0,2C3,8,A2,F0,9,0,0,0,0,0,25.337,R
0,3C1,8,6,F1,9,0,0,0,0,0,25.33725,R
0,3D1,8,CE,F1,9,0,0,0,0,0,25.33751,R
0,3E9,8,6A,F1,9,0,0,0,0,0,25.33777,R
0,3F9,8,64,F2,9,0,0,0,0,0,25.33802,R
0,3FB,8,0,F2,9,0,0,0,0,0,25.33828,R
0,4C1,8,58,F4,9,0,0,0,0,0,25.33853,R
0,199,8,0,0,0,0,0,0,0,FF,25.3387,R
0,F9,8,0,0,0,0,0,0,FF,0,25.33896,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.33922,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.33947,R
0,4D1,8,F4,F3,9,0,0,0,0,0,25.33973,R
0,4F1,8,DC,F7,9,0,0,0,0,0,25.33998,R
0,772,8,40,F8,9,0,0,0,0,0,25.34024,R
0,C9,8,EB,F7,9,0,0,0,0,0,25.34604,R
0,191,8,0,0,0,0,0,0,0,0,25.3463,R
0,199,8,0,0,0,0,0,0,0,FF,25.35168,R
0,F9,8,0,0,0,0,0,0,FF,0,25.35193,R
0,C9,8,FA,F7,9,0,0,0,0,0,25.35603,R
0,191,8,0,0,0,0,0,0,0,0,25.35628,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.35842,R
0,1C3,8,0,F8,9,0,0,0,0,0,25.35867,R
0,199,8,0,0,0,0,0,0,0,FF,25.3643,R
0,F9,8,0,0,0,0,0,0,FF,0,25.36448,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.36473,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.36499,R
0,C9,8,0E,F8,9,0,0,0,0,0,25.3661,R
0,191,8,0,0,0,0,0,0,0,0,25.36635,R
0,121,4,2,0,0,0,,,,,25.3707,R
0,C9,8,1D,F8,9,0,0,0,0,0,25.37608,R
0,191,8,0,0,0,0,0,0,0,0,25.37634,R
0,199,8,0,0,0,0,0,0,0,FF,25.37728,R
0,F9,8,0,0,0,0,0,0,FF,0,25.37753,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.38171,R
0,1C3,8,24,F8,9,0,0,0,0,0,25.38197,R
0,C9,8,31,F8,9,0,0,0,0,0,25.38606,R
0,191,8,0,0,0,0,0,0,0,0,25.38632,R
0,2C3,8,63,F8,9,0,0,0,0,0,25.38658,R
0,199,8,0,0,0,0,0,0,0,FF,25.3899,R
0,F9,8,0,0,0,0,0,0,FF,0,25.39016,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.39033,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.39059,R
0,C9,8,72,F8,9,0,0,0,0,0,25.39605,R
0,191,8,0,0,0,0,0,0,0,0,25.3963,R
0,199,8,0,0,0,0,0,0,0,FF,25.40288,R
0,F9,8,0,0,0,0,0,0,FF,0,25.40313,R
0,C9,8,81,F8,9,0,0,0,0,0,25.40612,R
0,191,8,0,0,0,0,0,0,0,0,25.40629,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.40654,R
0,1C3,8,86,F8,9,0,0,0,0,0,25.4068,R
0,199,8,0,0,0,0,0,0,0,FF,25.4155,R
0,F9,8,0,0,0,0,0,0,FF,0,25.41576,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.41593,R
0,C9,8,95,F8,9,0,0,0,0,0,25.41619,R
0,191,8,0,0,0,0,0,0,0,0,25.41644,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.4167,R
0,C9,8,A4,F8,9,0,0,0,0,0,25.42609,R
0,191,8,0,0,0,0,0,0,0,0,25.42634,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.42839,R
0,F9,8,0,0,0,0,0,0,FF,0,25.42865,R
0,199,8,0,0,0,0,0,0,0,FF,25.4289,R
0,1C3,8,AA,F8,9,0,0,0,0,0,25.42916,R
0,C9,8,B8,F8,9,0,0,0,0,0,25.43607,R
0,191,8,0,0,0,0,0,0,0,0,25.43633,R
0,2C3,8,EA,F8,9,0,0,0,0,0,25.43658,R
0,3C1,8,4E,F9,9,0,0,0,0,0,25.43684,R
0,3D1,8,16,FA,9,0,0,0,0,0,25.43709,R
0,3E9,8,B2,F9,9,0,0,0,0,0,25.43726,R
0,199,8,0,0,0,0,0,0,0,FF,25.4411,R
0,F9,8,0,0,0,0,0,0,FF,0,25.44136,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.44162,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.44179,R
0,C9,8,5D,F9,9,0,0,0,0,0,25.44605,R
0,191,8,0,0,0,0,0,0,0,0,25.44631,R
0,121,4,2,0,0,0,,,,,25.45066,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.45177,R
0,1C3,8,64,F9,9,0,0,0,0,0,25.45203,R
0,199,8,0,0,0,0,0,0,0,FF,25.45408,R
0,F9,8,0,0,0,0,0,0,FF,0,25.45433,R
0,C9,8,71,F9,9,0,0,0,0,0,25.45604,R
0,191,8,0,0,0,0,0,0,0,0,25.45629,R
0,C9,8,80,F9,9,0,0,0,0,0,25.46611,R
0,191,8,0,0,0,0,0,0,0,0,25.46636,R
0,199,8,0,0,0,0,0,0,0,FF,25.4667,R
0,F9,8,0,0,0,0,0,0,FF,0,25.46696,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.46722,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.46739,R
0,4C9,8,0,0,0,0,FF,0,FF,0,25.46764,R
0,C9,8,8F,F9,9,0,0,0,0,0,25.47609,R
0,191,8,0,0,0,0,0,0,0,0,25.47635,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.4766,R
0,1C3,8,94,F9,9,0,0,0,0,0,25.47677,R
0,199,8,0,0,0,0,0,0,0,FF,25.4801,R
0,F9,8,0,0,0,0,0,0,FF,0,25.48036,R
0,C9,8,A3,F9,9,0,0,0,0,0,25.48608,R
0,191,8,0,0,0,0,0,0,0,0,25.48633,R
0,2C3,8,D5,F9,9,0,0,0,0,0,25.48659,R
0,199,8,0,0,0,0,0,0,0,FF,25.49273,R
0,F9,8,0,0,0,0,0,0,FF,0,25.49299,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.49324,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.4935,R
0,C9,8,E4,F9,9,0,0,0,0,0,25.49606,R
0,191,8,0,0,0,0,0,0,0,0,25.49632,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.49845,R
0,1C3,8,EA,F9,9,0,0,0,0,0,25.49862,R
0,199,8,0,0,0,0,0,0,0,FF,25.5057,R
0,F9,8,0,0,0,0,0,0,FF,0,25.50596,R
0,C9,8,F8,F9,9,0,0,0,0,0,25.50621,R
0,191,8,0,0,0,0,0,0,0,0,25.50647,R
0,C9,8,7,FA,9,0,0,0,0,0,25.51611,R
0,191,8,0,0,0,0,0,0,0,0,25.51637,R
0,199,8,0,0,0,0,0,0,0,FF,25.51833,R
0,F9,8,0,0,0,0,0,0,FF,0,25.51859,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.51884,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.5191,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.52174,R
0,1C3,8,0E,FA,9,0,0,0,0,0,25.522,R
0,C9,8,1B,FA,9,0,0,0,0,0,25.5261,R
0,191,8,0,0,0,0,0,0,0,0,25.52635,R
0,121,4,2,0,0,0,,,,,25.5307,R
0,199,8,0,0,0,0,0,0,0,FF,25.5313,R
0,F9,8,0,0,0,0,0,0,FF,0,25.53156,R
0,C9,8,2A,FA,9,0,0,0,0,0,25.53608,R
0,191,8,0,0,0,0,0,0,0,0,25.53634,R
0,2C3,8,5C,FA,9,0,0,0,0,0,25.53659,R
0,3C1,8,C0,FA,9,0,0,0,0,0,25.53685,R
0,3D1,8,88,FB,9,0,0,0,0,0,25.5371,R
0,3E9,8,24,FB,9,0,0,0,0,0,25.53728,R
0,199,8,0,0,0,0,0,0,0,FF,25.54393,R
0,F9,8,0,0,0,0,0,0,FF,0,25.54419,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.54444,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.5447,R
0,C9,8,CF,FA,9,0,0,0,0,0,25.54606,R
0,191,8,0,0,0,0,0,0,0,0,25.54632,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.54658,R
0,1C3,8,D4,FA,9,0,0,0,0,0,25.54683,R
0,C9,8,E3,FA,9,0,0,0,0,0,25.55605,R
0,191,8,0,0,0,0,0,0,0,0,25.5563,R
0,199,8,0,0,0,0,0,0,0,FF,25.5569,R
0,F9,8,0,0,0,0,0,0,FF,0,25.55716,R
0,C9,8,F2,FA,9,0,0,0,0,0,25.56612,R
0,191,8,0,0,0,0,0,0,0,0,25.56637,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.56842,R
0,1C3,8,F8,FA,9,0,0,0,0,0,25.56868,R
0,199,8,0,0,0,0,0,0,0,FF,25.56953,R
0,F9,8,0,0,0,0,0,0,FF,0,25.56979,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.57004,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.5703,R
0,C9,8,6,FB,9,0,0,0,0,0,25.5761,R
0,191,8,0,0,0,0,0,0,0,0,25.57636,R
0,199,8,0,0,0,0,0,0,0,FF,25.58259,R
0,F9,8,0,0,0,0,0,0,FF,0,25.58276,R
0,C9,8,15,FB,9,0,0,0,0,0,25.58609,R
0,191,8,0,0,0,0,0,0,0,0,25.58634,R
0,2C3,8,47,FB,9,0,0,0,0,0,25.5866,R
0,3F9,8,A5,FC,9,0,0,0,0,0,25.58685,R
0,3FB,8,41,FC,9,0,0,0,0,0,25.58711,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.5918,R
0,1C3,8,48,FC,9,0,0,0,0,0,25.59197,R
0,199,8,0,0,0,0,0,0,0,FF,25.59513,R
0,F9,8,0,0,0,0,0,0,FF,0,25.59539,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.59564,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.5959,R
0,C9,8,55,FC,9,0,0,0,0,0,25.59616,R
0,191,8,0,0,0,0,0,0,0,0,25.59641,R
0,C9,8,64,FC,9,0,0,0,0,0,25.60614,R
0,191,8,0,0,0,0,0,0,0,0,25.60631,R
0,199,8,0,0,0,0,0,0,0,FF,25.60819,R
0,F9,8,0,0,0,0,0,0,FF,0,25.60844,R
0,121,4,2,0,0,0,,,,,25.61066,R
0,C9,8,73,FC,9,0,0,0,0,0,25.61612,R
0,191,8,0,0,0,0,0,0,0,0,25.61638,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.61664,R
0,1C3,8,78,FC,9,0,0,0,0,0,25.61681,R
0,199,8,0,0,0,0,0,0,0,FF,25.62073,R
0,F9,8,0,0,0,0,0,0,FF,0,25.62099,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.62124,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.6215,R
0,C9,8,87,FC,9,0,0,0,0,0,25.62611,R
0,191,8,0,0,0,0,0,0,0,0,25.62636,R
0,199,8,0,0,0,0,0,0,0,FF,25.63379,R
0,F9,8,0,0,0,0,0,0,FF,0,25.63404,R
0,C9,8,96,FC,9,0,0,0,0,0,25.63609,R
0,191,8,0,0,0,0,0,0,0,0,25.63635,R
0,2C3,8,C8,FC,9,0,0,0,0,0,25.6366,R
0,3C1,8,2C,FD,9,0,0,0,0,0,25.63686,R
0,3D1,8,F4,FD,9,0,0,0,0,0,25.63712,R
0,3E9,8,90,FD,9,0,0,0,0,0,25.63729,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.63848,R
0,1C3,8,32,FD,9,0,0,0,0,0,25.63874,R
0,C9,8,40,FD,9,0,0,0,0,0,25.64608,R
0,191,8,0,0,0,0,0,0,0,0,25.64633,R
0,F9,8,0,0,0,0,0,0,FF,0,25.64659,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.64684,R
0,199,8,0,0,0,0,0,0,0,FF,25.6471,R
0,C9,8,4F,FD,9,0,0,0,0,0,25.65606,R
0,191,8,0,0,0,0,0,0,0,0,25.65632,R
0,199,8,0,0,0,0,0,0,0,FF,25.65922,R
0,F9,8,0,0,0,0,0,0,FF,0,25.65947,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.66178,R
0,1C3,8,56,FD,9,0,0,0,0,0,25.66203,R
0,C9,8,63,FD,9,0,0,0,0,0,25.66613,R
0,191,8,0,0,0,0,0,0,0,0,25.66638,R
0,199,8,0,0,0,0,0,0,0,FF,25.67185,R
0,F9,8,0,0,0,0,0,0,FF,0,25.6721,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.67236,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.67261,R
0,C9,8,72,FD,9,0,0,0,0,0,25.67611,R
0,191,8,0,0,0,0,0,0,0,0,25.67637,R
0,199,8,0,0,0,0,0,0,0,FF,25.68482,R
0,F9,8,0,0,0,0,0,0,FF,0,25.68507,R
0,C9,8,81,FD,9,0,0,0,0,0,25.6861,R
0,191,8,0,0,0,0,0,0,0,0,25.68635,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.68661,R
0,1C3,8,86,FD,9,0,0,0,0,0,25.68686,R
0,2C3,8,B8,FD,9,0,0,0,0,0,25.68712,R
0,121,4,2,0,0,0,,,,,25.6907,R
0,C9,8,C7,FD,9,0,0,0,0,0,25.69608,R
0,191,8,0,0,0,0,0,0,0,0,25.69634,R
0,199,8,0,0,0,0,0,0,0,FF,25.69745,R
0,F9,8,0,0,0,0,0,0,FF,0,25.6977,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.69796,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.69821,R
0,C9,8,D6,FD,9,0,0,0,0,0,25.70606,R
0,191,8,0,0,0,0,0,0,0,0,25.70632,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.70845,R
0,1C3,8,DC,FD,9,0,0,0,0,0,25.70871,R
0,199,8,0,0,0,0,0,0,0,FF,25.71042,R
0,F9,8,0,0,0,0,0,0,FF,0,25.71067,R
0,C9,8,EA,FD,9,0,0,0,0,0,25.71613,R
0,191,8,0,0,0,0,0,0,0,0,25.71639,R
0,199,8,0,0,0,0,0,0,0,FF,25.72305,R
0,F9,8,0,0,0,0,0,0,FF,0,25.7233,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.72356,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.72381,R
0,C9,8,F9,FD,9,0,0,0,0,0,25.72612,R
0,191,8,0,0,0,0,0,0,0,0,25.72637,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.73175,R
0,1C3,8,0,FE,9,0,0,0,0,0,25.73201,R
0,199,8,0,0,0,0,0,0,0,FF,25.73602,R
0,C9,8,0D,FE,9,0,0,0,0,0,25.73627,R
0,F9,8,0,0,0,0,0,0,FF,0,25.73653,R
0,191,8,0,0,0,0,0,0,0,0,25.73678,R
0,2C3,8,3F,FE,9,0,0,0,0,0,25.73704,R
0,3C1,8,A3,FE,9,0,0,0,0,0,25.7373,R
0,3D1,8,6B,FF,9,0,0,0,0,0,25.73755,R
0,3E9,8,7,FF,9,0,0,0,0,0,25.73781,R
0,C9,8,B2,FE,9,0,0,0,0,0,25.74609,R
0,191,8,0,0,0,0,0,0,0,0,25.74634,R
0,199,8,0,0,0,0,0,0,0,FF,25.74865,R
0,F9,8,0,0,0,0,0,0,FF,0,25.7489,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.74916,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.74941,R
0,C9,8,C1,FE,9,0,0,0,0,0,25.75616,R
0,191,8,0,0,0,0,0,0,0,0,25.75633,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.75658,R
0,1C3,8,C6,FE,9,0,0,0,0,0,25.75684,R
0,199,8,0,0,0,0,0,0,0,FF,25.76162,R
0,F9,8,0,0,0,0,0,0,FF,0,25.76187,R
0,C9,8,D5,FE,9,0,0,0,0,0,25.76614,R
0,191,8,0,0,0,0,0,0,0,0,25.7664,R
0,121,4,2,0,0,0,,,,,25.77066,R
0,199,8,0,0,0,0,0,0,0,FF,25.77425,R
0,F9,8,0,0,0,0,0,0,FF,0,25.7745,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.77476,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.77501,R
0,C9,8,E4,FE,9,0,0,0,0,0,25.77612,R
0,191,8,0,0,0,0,0,0,0,0,25.77638,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.77843,R
0,1C3,8,EA,FE,9,0,0,0,0,0,25.77868,R
0,C9,8,F8,FE,9,0,0,0,0,0,25.78611,R
0,191,8,0,0,0,0,0,0,0,0,25.78636,R
0,2C3,8,2A,FF,9,0,0,0,0,0,25.78662,R
0,199,8,0,0,0,0,0,0,0,FF,25.78722,R
0,F9,8,0,0,0,0,0,0,FF,0,25.78747,R
0,C9,8,39,FF,9,0,0,0,0,0,25.79609,R
0,191,8,0,0,0,0,0,0,0,0,25.79635,R
0,199,8,0,0,0,0,0,0,0,FF,25.79985,R
0,F9,8,0,0,0,0,0,0,FF,0,25.8001,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.80036,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.80061,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.80181,R
0,1C3,8,40,FF,9,0,0,0,0,0,25.80206,R
0,C9,8,4D,FF,9,0,0,0,0,0,25.80616,R
0,191,8,0,0,0,0,0,0,0,0,25.80633,R
0,199,8,0,0,0,0,0,0,0,FF,25.81282,R
0,F9,8,0,0,0,0,0,0,FF,0,25.81307,R
0,C9,8,5C,FF,9,0,0,0,0,0,25.81614,R
0,191,8,0,0,0,0,0,0,0,0,25.8164,R
0,199,8,0,0,0,0,0,0,0,FF,25.82545,R
0,F9,8,0,0,0,0,0,0,FF,0,25.8257,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.82596,R
0,C9,8,6B,FF,9,0,0,0,0,0,25.82621,R
0,191,8,0,0,0,0,0,0,0,0,25.82647,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.82673,R
0,1C3,8,70,FF,9,0,0,0,0,0,25.8269,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.82715,R
0,C9,8,7F,FF,9,0,0,0,0,0,25.83611,R
0,191,8,0,0,0,0,0,0,0,0,25.83637,R
0,2C3,8,B1,FF,9,0,0,0,0,0,25.83662,R
0,3C1,8,15,0,0A,0,0,0,0,0,25.83688,R
0,3D1,8,DD,0,0A,0,0,0,0,0,25.83714,R
0,3E9,8,79,0,0A,0,0,0,0,0,25.83739,R
0,3F9,8,73,1,0A,0,0,0,0,0,25.83756,R
0,3FB,8,0F,1,0A,0,0,0,0,0,25.83782,R
0,4C1,8,67,3,0A,0,0,0,0,0,25.83808,R
0,4D1,8,3,3,0A,0,0,0,0,0,25.83833,R
0,199,8,0,0,0,0,0,0,0,FF,25.83859,R
0,F9,8,0,0,0,0,0,0,FF,0,25.83884,R
0,C9,8,12,3,0A,0,0,0,0,0,25.8461,R
0,191,8,0,0,0,0,0,0,0,0,25.84635,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.84849,R
0,1C3,8,18,3,0A,0,0,0,0,0,25.84874,R
0,121,4,2,0,0,0,,,,,25.8507,R
0,199,8,0,0,0,0,0,0,0,FF,25.85105,R
0,F9,8,0,0,0,0,0,0,FF,0,25.8513,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.85156,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.85181,R
0,C9,8,26,3,0A,0,0,0,0,0,25.85617,R
0,191,8,0,0,0,0,0,0,0,0,25.85634,R
0,199,8,0,0,0,0,0,0,0,FF,25.86402,R
0,F9,8,0,0,0,0,0,0,FF,0,25.86427,R
0,C9,8,35,3,0A,0,0,0,0,0,25.86615,R
0,191,8,0,0,0,0,0,0,0,0,25.86641,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.87187,R
0,1C3,8,3C,3,0A,0,0,0,0,0,25.87212,R
0,C9,8,49,3,0A,0,0,0,0,0,25.87613,R
0,191,8,0,0,0,0,0,0,0,0,25.87639,R
0,199,8,0,0,0,0,0,0,0,FF,25.87665,R
0,F9,8,0,0,0,0,0,0,FF,0,25.8769,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.87716,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.87741,R
0,C9,8,58,3,0A,0,0,0,0,0,25.88612,R
0,191,8,0,0,0,0,0,0,0,0,25.88637,R
0,2C3,8,8A,3,0A,0,0,0,0,0,25.88663,R
0,199,8,0,0,0,0,0,0,0,FF,25.8897,R
0,F9,8,0,0,0,0,0,0,FF,0,25.88987,R
0,C9,8,99,3,0A,0,0,0,0,0,25.8961,R
0,191,8,0,0,0,0,0,0,0,0,25.89636,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.89661,R
0,1C3,8,9E,3,0A,0,0,0,0,0,25.89687,R
0,199,8,0,0,0,0,0,0,0,FF,25.90225,R
0,F9,8,0,0,0,0,0,0,FF,0,25.9025,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.90276,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.90301,R
0,C9,8,AD,3,0A,0,0,0,0,0,25.90617,R
0,191,8,0,0,0,0,0,0,0,0,25.90634,R
0,199,8,0,0,0,0,0,0,0,FF,25.91522,R
0,F9,8,0,0,0,0,0,0,FF,0,25.91547,R
0,C9,8,BC,3,0A,0,0,0,0,0,25.91616,R
0,191,8,0,0,0,0,0,0,0,0,25.91641,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.91846,R
0,1C3,8,C2,3,0A,0,0,0,0,0,25.91872,R
0,C9,8,D0,3,0A,0,0,0,0,0,25.92614,R
0,191,8,0,0,0,0,0,0,0,0,25.9264,R
0,199,8,0,0,0,0,0,0,0,FF,25.92785,R
0,F9,8,0,0,0,0,0,0,FF,0,25.9281,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.92836,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.92861,R
0,121,4,2,0,0,0,,,,,25.93066,R
0,C9,8,DF,3,0A,0,0,0,0,0,25.93612,R
0,191,8,0,0,0,0,0,0,0,0,25.93638,R
0,2C3,8,11,4,0A,0,0,0,0,0,25.93664,R
0,3C1,8,75,4,0A,0,0,0,0,0,25.93689,R
0,3D1,8,3D,5,0A,0,0,0,0,0,25.93715,R
0,3E9,8,D9,4,0A,0,0,0,0,0,25.9374,R
0,199,8,0,0,0,0,0,0,0,FF,25.9409,R
0,F9,8,0,0,0,0,0,0,FF,0,25.94116,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.94184,R
0,1C3,8,7C,4,0A,0,0,0,0,0,25.9421,R
0,C9,8,89,4,0A,0,0,0,0,0,25.94611,R
0,191,8,0,0,0,0,0,0,0,0,25.94636,R
0,199,8,0,0,0,0,0,0,0,FF,25.95345,R
0,F9,8,0,0,0,0,0,0,FF,0,25.9537,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.95396,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.95421,R
0,C9,8,98,4,0A,0,0,0,0,0,25.95618,R
0,191,8,0,0,0,0,0,0,0,0,25.95635,R
0,C9,8,A7,4,0A,0,0,0,0,0,25.96616,R
0,191,8,0,0,0,0,0,0,0,0,25.96642,R
0,F9,8,0,0,0,0,0,0,FF,0,25.96667,R
0,199,8,0,0,0,0,0,0,0,FF,25.96693,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.9671,R
0,1C3,8,AC,4,0A,0,0,0,0,0,25.96736,R
0,C9,8,BB,4,0A,0,0,0,0,0,25.97614,R
0,191,8,0,0,0,0,0,0,0,0,25.9764,R
0,199,8,0,0,0,0,0,0,0,FF,25.97905,R
0,F9,8,0,0,0,0,0,0,FF,0,25.9793,R
0,19D,8,0,0,0,0,0,FF,FF,0,25.97956,R
0,1F5,8,0,0,0,0,0,FF,0,0,25.97981,R
0,4C9,8,0,0,0,0,FF,0,FF,0,25.98007,R
0,77F,8,0,FF,0,0,0,0,FF,0,25.98033,R
0,C9,8,CA,4,0A,0,0,0,0,0,25.98613,R
0,191,8,0,0,0,0,0,0,0,0,25.98638,R
0,2C3,8,FC,4,0A,0,0,0,0,0,25.98664,R
0,1A1,8,35,B6,0,0,0,0,0,0,25.98852,R
0,1C3,8,2,5,0A,0,0,0,0,0,25.98869,R
0,199,8,0,0,0,0,0,0,0,FF,25.99287,R
0,F9,8,0,0,0,0,0,0,FF,0,25.99313,R
0,C9,8,10,5,0A,0,0,0,0,0,25.99611,R
0,191,8,0,0,0,0,0,0,0,0,25.99637,R
0,199,8,0,0,0,0,0,0,0,FF,26.0055,R
0,F9,8,0,0,0,0,0,0,FF,0,26.00576,R
0,19D,8,0,0,0,0,0,FF,FF,0,26.00601,R
0,C9,8,1F,5,0A,0,0,0,0,0,26.00627,R
0,191,8,0,0,0,0,0,0,0,0,26.00652,R
0,1F5,8,0,0,0,0,0,FF,0,0,26.00678,R
0,121,4,2,0,0,0,,,,,26.01062,R
0,1A1,8,35,B6,0,0,0,0,0,0,26.01181,R
0,1C3,8,26,5,0A,0,0,0,0,0,26.01207,R
0,C9,8,33,5,0A,0,0,0,0,0,26.01617,R
0,191,8,0,0,0,0,0,0,0,0,26.01642,R
